,body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
3503,Strasse,weiss,Occasion,1050.0,Benzin,True,125.0,16390,305.0,13,1700.0,Ktm
3504,Strasse,orange,Occasion,1050.0,Benzin,True,125.0,11900,305.0,13,1700.0,Ktm
3505,Enduro,orange,Neu,1049.0,Benzin,True,125.0,15190,305.0,0,1.0,Ktm
3506,Enduro,orange,Neu,1049.0,Benzin,True,125.0,15395,305.0,0,1.0,Ktm
3507,Enduro,orange,Neu,1049.0,Benzin,True,125.0,15190,305.0,0,1.0,Ktm
3508,Enduro,orange,Vorführmodell,1049.0,Benzin,True,125.0,13990,305.0,31,20.0,Ktm
3509,Enduro,orange,Occasion,1049.0,Benzin,True,125.0,12900,305.0,21,1300.0,Ktm
3510,Enduro,orange,Vorführmodell,1049.0,Benzin,True,125.0,12790,305.0,19,200.0,Ktm
3511,Enduro,orange,Neu,1049.0,Benzin,True,125.0,15190,305.0,0,1.0,Ktm
3512,Enduro,schwarz,Vorführmodell,1049.0,Benzin,True,125.0,12900,305.0,20,5881.0,Ktm
3513,Enduro,orange,Occasion,1050.0,Benzin,True,125.0,12900,305.0,20,471.0,Ktm
3514,Enduro,weiss,Occasion,1050.0,Benzin,False,125.0,13690,305.0,16,10.0,Ktm
3515,Enduro,weiss,Occasion,1050.0,Benzin,True,125.0,12900,305.0,27,3200.0,Ktm
3516,Strasse,orange,Neu,1050.0,Benzin,True,125.0,15190,305.0,0,1.0,Ktm
3517,Strasse,orange,Occasion,1050.0,Benzin,True,125.0,10900,305.0,21,4100.0,Ktm
3518,Enduro,orange,Occasion,1050.0,Benzin,False,95.0,11890,305.0,16,10.0,Ktm
3519,Enduro,orange,Occasion,1049.0,Benzin,False,95.0,8900,305.0,54,6900.0,Ktm
3520,Enduro,orange,Neu,84.0,,True,0.0,6590,68.0,0,1.0,Ktm
3521,Strasse,weiss,Neu,124.0,Benzin,True,14.0,5490,207.0,0,1.0,Ktm
3522,Strasse,orange,Occasion,124.0,Benzin,True,14.0,3900,207.0,19,538.0,Ktm
3523,Strasse,orange,Neu,124.0,Benzin,True,14.0,4990,207.0,0,1.0,Ktm
3524,Strasse,orange,Neu,124.0,Benzin,True,14.0,4990,207.0,0,1.0,Ktm
3525,Strasse,weiss,Neu,124.0,Benzin,True,14.0,4990,207.0,0,1.0,Ktm
3526,Strasse,weiss,Neu,124.0,Benzin,True,14.0,4990,207.0,0,1.0,Ktm
3527,Strasse,weiss,Occasion,124.0,Benzin,True,14.0,4290,207.0,29,5300.0,Ktm
3528,Strasse,weiss,Occasion,124.0,Benzin,True,14.0,4500,207.0,20,1175.0,Ktm
3529,Strasse,weiss,Occasion,124.0,Benzin,True,14.0,3500,207.0,32,13000.0,Ktm
3530,Strasse,orange,Occasion,125.0,Benzin,True,14.0,4999,207.0,21,1880.0,Ktm
3531,Strasse,orange,Neu,125.0,Benzin,True,14.0,5490,207.0,0,1.0,Ktm
3532,Strasse,weiss,Occasion,124.0,Benzin,True,14.0,3700,207.0,45,15100.0,Ktm
3533,Strasse,weiss,Occasion,124.0,Benzin,False,14.0,3590,207.0,54,10390.0,Ktm
3534,Strasse,weiss,Occasion,124.0,Benzin,False,14.0,3500,207.0,62,8490.0,Ktm
3535,Strasse,weiss,Occasion,124.0,Benzin,True,14.0,3700,207.0,16,4736.0,Ktm
3536,Strasse,orange,Occasion,124.0,Benzin,False,14.0,2800,207.0,54,12405.0,Ktm
3537,Strasse,orange,Neu,1301.0,Benzin,True,173.0,17900,286.0,0,5.0,Ktm
3538,Strasse,weiss,Occasion,692.0,Benzin,False,73.0,6750,237.0,43,6900.0,Ktm
3539,Strasse,orange,Occasion,124.0,Benzin,True,14.0,3900,207.0,31,4240.0,Ktm
3540,Enduro,weiss,Neu,690.0,Benzin,True,67.0,10690,225.0,0,1.0,Ktm
3541,Enduro,orange,Neu,293.0,Benzin,True,7.0,10890,184.0,0,1.0,Ktm
3542,Enduro,orange,Occasion,297.0,Benzin,True,11.0,6990,182.0,33,2010.0,Ktm
3543,Enduro,orange,Neu,293.0,Benzin,True,7.0,9990,184.0,0,1.0,Ktm
3544,Enduro,orange,Occasion,249.0,Benzin,False,7.0,6400,175.0,48,2190.0,Ktm
3545,Enduro,orange,Neu,249.0,Benzin,True,14.0,11790,190.0,0,1.0,Ktm
3546,Enduro,orange,Occasion,249.0,Benzin,True,14.0,10790,190.0,22,1.0,Ktm
3547,Enduro,mehrfarbig,Occasion,249.0,Benzin,True,14.0,7400,190.0,35,99999.0,Ktm
3548,Enduro,weiss,Occasion,249.0,Benzin,True,14.0,12090,190.0,10,1.0,Ktm
3549,Enduro,orange,Neu,249.0,Benzin,True,14.0,11090,190.0,0,1.0,Ktm
3550,Enduro,orange,Neu,249.0,Benzin,True,14.0,9990,190.0,0,1.0,Ktm
3551,Enduro,orange,Neu,249.0,Benzin,True,14.0,8900,187.0,0,2.0,Ktm
3552,Enduro,mehrfarbig,Occasion,249.0,Benzin,True,14.0,7690,187.0,17,117.0,Ktm
3553,Enduro,orange,Vorführmodell,249.0,Benzin,True,14.0,10590,187.0,13,238.0,Ktm
3554,Enduro,orange,Neu,249.0,Benzin,True,7.0,11190,184.0,0,1.0,Ktm
3555,Strasse,orange,Neu,250.0,Benzin,True,14.0,11190,190.0,0,1.0,Ktm
3556,Enduro,orange,Neu,249.0,Benzin,True,7.0,10490,184.0,0,1.0,Ktm
3557,Enduro,mehrfarbig,Occasion,249.0,Benzin,False,7.0,4600,182.0,89,4205.0,Ktm
3558,Enduro,orange,Occasion,125.0,Benzin,False,7.0,7500,174.0,48,52.0,Ktm
3559,Enduro,weiss,Occasion,449.0,Benzin,True,16.0,7500,195.0,37,1028.0,Ktm
3560,Enduro,orange,Occasion,0.0,Elektrisch (Plug-in),False,15.0,6900,179.0,58,887.0,Ktm
3561,Enduro,orange,Neu,0.0,Elektrisch (Plug-in),False,15.0,12290,179.0,0,1.0,Ktm
3562,Enduro,orange,Occasion,0.0,Elektrisch (Plug-in),True,15.0,8500,179.0,22,300.0,Ktm
3563,Enduro,orange,Neu,0.0,Elektrisch (Plug-in),True,15.0,12990,179.0,0,1.0,Ktm
3564,Enduro,orange,Neu,250.0,Benzin,True,0.0,7890,98.0,0,1.0,Ktm
3565,Enduro,orange,Occasion,250.0,Benzin,True,7.0,8300,175.0,20,47.0,Ktm
3566,Enduro,orange,Occasion,250.0,Benzin,False,7.0,7890,175.0,16,10.0,Ktm
3567,Strasse,orange,Neu,250.0,Benzin,True,7.0,8690,175.0,0,1.0,Ktm
3568,Enduro,orange,Occasion,249.0,Benzin,True,7.0,7700,175.0,16,200.0,Ktm
3569,Enduro,orange,Vorführmodell,249.0,Benzin,True,7.0,7820,175.0,10,1.0,Ktm
3570,Enduro,orange,Neu,249.0,Benzin,False,7.0,7600,175.0,0,1.0,Ktm
3571,Enduro,orange,Neu,249.0,Benzin,True,7.0,7900,175.0,0,3.0,Ktm
3572,Enduro,weiss,Occasion,249.0,Benzin,True,7.0,8690,175.0,24,1.0,Ktm
3573,Enduro,orange,Neu,249.0,Benzin,True,7.0,8690,175.0,0,1.0,Ktm
3574,Enduro,orange,Occasion,249.0,Benzin,True,7.0,6666,175.0,23,350.0,Ktm
3575,SupermotoTrial,orange,Occasion,625.0,Benzin,False,34.0,4880,232.0,165,24350.0,Ktm
3576,SupermotoTrial,schwarz,Occasion,625.0,Benzin,False,54.0,5500,260.0,199,16200.0,Ktm
3577,Enduro,orange,Occasion,625.0,Benzin,False,54.0,4800,260.0,189,14500.0,Ktm
3578,Enduro,mehrfarbig,Occasion,625.0,Benzin,False,54.0,2550,260.0,200,71750.0,Ktm
3579,Strasse,schwarz,Occasion,1195.0,Benzin,False,165.0,14000,265.0,112,14200.0,Ktm
3580,Strasse,weiss,Occasion,1195.0,Benzin,False,165.0,14000,265.0,93,14500.0,Ktm
3581,Strasse,schwarz,Occasion,1195.0,Benzin,False,165.0,11800,265.0,100,30700.0,Ktm
3582,Strasse,orange,Occasion,1149.0,Benzin,False,155.0,10190,265.0,139,1400.0,Ktm
3583,Strasse,schwarz,Occasion,1149.0,Benzin,False,155.0,7600,265.0,139,26500.0,Ktm
3584,SupermotoTrial,schwarz,Occasion,999.0,Benzin,False,116.0,5900,280.0,114,21000.0,Ktm
3585,SupermotoTrial,orange,Occasion,999.0,Benzin,False,116.0,6950,280.0,117,7070.0,Ktm
3586,SupermotoTrial,schwarz,Occasion,999.0,Benzin,False,116.0,6200,280.0,100,25000.0,Ktm
3587,SupermotoTrial,mehrfarbig,Occasion,999.0,Benzin,False,116.0,9999,280.0,79,14888.0,Ktm
3588,SupermotoTrial,weiss,Occasion,999.0,Benzin,False,116.0,9800,280.0,91,22000.0,Ktm
3589,Strasse,orange,Occasion,999.0,Benzin,False,116.0,6490,280.0,141,16300.0,Ktm
3590,SupermotoTrial,schwarz,Occasion,999.0,Benzin,False,116.0,5500,280.0,139,34750.0,Ktm
3591,SupermotoTrial,schwarz,Occasion,999.0,Benzin,False,116.0,7600,280.0,139,8900.0,Ktm
3592,Strasse,orange,Occasion,942.0,Benzin,False,98.0,5500,280.0,128,35400.0,Ktm
3593,Strasse,schwarz,Occasion,942.0,Benzin,False,98.0,6500,280.0,173,19000.0,Ktm
3594,Strasse,schwarz,Occasion,942.0,Benzin,False,98.0,11990,280.0,161,15100.0,Ktm
3595,Enduro,schwarz,Occasion,942.0,Benzin,False,98.0,5500,275.0,162,23000.0,Ktm
3596,Strasse,orange,Occasion,942.0,Benzin,False,98.0,5800,275.0,141,43000.0,Ktm
3597,SupermotoTrial,schwarz,Occasion,653.0,Benzin,False,63.0,5480,223.0,137,19000.0,Ktm
3598,SupermotoTrial,orange,Occasion,653.0,Benzin,False,64.0,4300,236.0,152,18000.0,Ktm
3599,Strasse,orange,Occasion,625.0,Benzin,False,34.0,4990,232.0,166,19900.0,Ktm
3600,SupermotoTrial,schwarz matt.,Occasion,625.0,Benzin,False,54.0,5390,232.0,158,10800.0,Ktm
3601,SupermotoTrial,schwarz,Occasion,999.0,Benzin,False,116.0,6500,280.0,116,12000.0,Ktm
3602,Strasse,orange,Occasion,653.0,Benzin,False,63.0,6990,223.0,106,19900.0,Ktm
3603,SupermotoTrial,orange matt.,Occasion,654.0,Benzin,False,33.0,5000,210.0,201,15465.0,Ktm
3604,SupermotoTrial,orange,Occasion,624.0,Benzin,False,31.0,3990,228.0,179,25000.0,Ktm
3605,SupermotoTrial,orange,Occasion,624.0,Benzin,False,31.0,4400,219.0,187,11600.0,Ktm
3606,Enduro,orange,Vorführmodell,250.0,Benzin,False,0.0,9900,99.0,12,1.0,Ktm
3607,SupermotoTrial,weiss,Neu,693.0,Benzin,True,75.0,11890,231.0,0,7.0,Husqvarna
3608,Strasse,schwarz,Occasion,985.0,Benzin,False,84.0,3990,280.0,164,34000.0,Buell
3609,Strasse,orange,Occasion,1201.0,Benzin,False,95.0,9500,280.0,152,9350.0,Buell
3610,Sonstige,mehrfarbig,Occasion,1199.0,Benzin,False,90.0,29000,292.0,137,8165.0,Buell
3611,Strasse,schwarz,Occasion,1199.0,Benzin,False,86.0,6500,297.0,231,24988.0,Buell
3612,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,7590,289.0,130,8500.0,Buell
3613,Strasse,schwarz,Neu,999.0,Benzin,True,160.0,17250,282.0,0,5.0,Bmw
3614,Scooter,blau,Occasion,124.0,Benzin,False,13.0,2400,217.0,117,8680.0,Suzuki
3615,Scooter,grau matt.,Occasion,124.0,Benzin,False,10.0,950,189.0,199,21400.0,Suzuki
3616,SupermotoTrial,gelb,Occasion,449.0,Benzin,False,34.0,6250,221.0,102,6000.0,Suzuki
3617,Strasse,grau,Occasion,645.0,Benzin,False,72.0,5800,280.0,52,2500.0,Suzuki
3618,Strasse,weiss matt.,Neu,645.0,Benzin,True,72.0,7900,280.0,0,1.0,Suzuki
3619,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,3990,280.0,94,10900.0,Suzuki
3620,Strasse,mehrfarbig,Occasion,645.0,Benzin,False,72.0,4490,280.0,89,4850.0,Suzuki
3621,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,4800,280.0,89,5600.0,Suzuki
3622,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,5990,280.0,65,7875.0,Suzuki
3623,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,5400,280.0,68,5900.0,Suzuki
3624,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,3800,280.0,100,12220.0,Suzuki
3625,Strasse,mehrfarbig matt.,Occasion,645.0,Benzin,False,72.0,4222,280.0,114,35359.0,Suzuki
3626,Strasse,schwarz,Neu,645.0,Benzin,True,72.0,7690,280.0,0,100.0,Suzuki
3627,Strasse,weiss,Occasion,645.0,Benzin,False,72.0,3600,266.0,127,17800.0,Suzuki
3628,Strasse,,Occasion,645.0,Benzin,False,72.0,7390,280.0,64,1900.0,Suzuki
3629,Strasse,schwarz,Occasion,645.0,Benzin,False,72.0,5100,280.0,67,12775.0,Suzuki
3630,Strasse,blau,Occasion,645.0,Benzin,False,70.0,2790,260.0,213,23000.0,Suzuki
3631,Strasse,schwarz,Occasion,645.0,Benzin,False,70.0,2500,260.0,212,30000.0,Suzuki
3632,Strasse,rot,Neu,645.0,Benzin,True,76.0,6700,272.0,0,1.0,Suzuki
3633,Strasse,rot,Occasion,645.0,Benzin,True,76.0,5900,272.0,16,4000.0,Suzuki
3634,Strasse,schwarz,Occasion,645.0,Benzin,False,70.0,2650,260.0,225,41000.0,Suzuki
3635,Strasse,blau,Occasion,996.0,Benzin,False,120.0,3900,293.0,196,32450.0,Suzuki
3636,Strasse,grau matt.,Occasion,996.0,Benzin,False,120.0,4900,293.0,171,34218.0,Suzuki
3637,Strasse,grau,Occasion,996.0,Benzin,False,120.0,3700,293.0,187,17900.0,Suzuki
3638,Strasse,weiss,Occasion,996.0,Benzin,False,120.0,3900,299.0,175,32800.0,Suzuki
3639,Strasse,blau,Occasion,996.0,Benzin,False,120.0,3990,299.0,137,13000.0,Suzuki
3640,Scooter,grau,Occasion,124.0,Benzin,False,10.0,850,189.0,222,19100.0,Suzuki
3641,Scooter,silber,Occasion,124.0,Benzin,False,13.0,2600,217.0,103,6500.0,Suzuki
3642,Scooter,blau,Occasion,124.0,Benzin,False,13.0,1500,217.0,130,28716.0,Suzuki
3643,Sonstige,schwarz,Occasion,1170.0,Benzin,False,61.0,6950,331.0,189,33000.0,Bmw
3644,Chopper,blau,Occasion,1170.0,Benzin,False,61.0,6000,331.0,185,48000.0,Bmw
3645,Chopper,schwarz,Occasion,1170.0,Benzin,False,61.0,7800,331.0,230,11673.0,Bmw
3646,Chopper,blau,Occasion,1170.0,Benzin,False,61.0,7900,331.0,235,44800.0,Bmw
3647,Chopper,schwarz,Occasion,1170.0,Benzin,False,61.0,6350,331.0,265,45700.0,Bmw
3648,Chopper,schwarz,Occasion,1170.0,Benzin,False,61.0,6090,331.0,260,31900.0,Bmw
3649,Sonstige,schwarz,Occasion,1170.0,Benzin,False,61.0,5800,331.0,266,53200.0,Bmw
3650,Sonstige,grün,Occasion,1170.0,Benzin,False,61.0,6500,331.0,200,47000.0,Bmw
3651,Strasse,grau,Occasion,1170.0,Benzin,True,125.0,13500,306.0,45,9211.0,Bmw
3652,Touring,schwarz,Occasion,1170.0,Benzin,True,125.0,19500,349.0,12,10.0,Bmw
3653,Enduro,rot,Occasion,1170.0,Benzin,False,125.0,15000,313.0,56,17100.0,Bmw
3654,Touring,schwarz,Occasion,1170.0,Benzin,True,125.0,21250,349.0,21,4000.0,Bmw
3655,Strasse,rot,Occasion,1170.0,Benzin,False,122.0,9600,288.0,164,15400.0,Bmw
3656,Touring,schwarz,Neu,1170.0,Benzin,True,125.0,18000,306.0,0,10.0,Bmw
3657,Enduro,blau,Occasion,1170.0,Benzin,False,125.0,16800,313.0,57,16900.0,Bmw
3658,Enduro,blau,Occasion,1170.0,Benzin,False,125.0,16600,313.0,46,18000.0,Bmw
3659,Enduro,schwarz,Occasion,1170.0,Benzin,True,125.0,18450,335.0,31,7500.0,Bmw
3660,Strasse,anthrazit,Occasion,999.0,Benzin,True,165.0,12900,281.0,26,7500.0,Bmw
3661,Strasse,grün,Occasion,999.0,Benzin,False,160.0,10500,282.0,55,10500.0,Bmw
3662,Strasse,weiss,Occasion,999.0,Benzin,False,160.0,12390,282.0,55,8500.0,Bmw
3663,Strasse,blau,Occasion,999.0,Benzin,False,160.0,9900,282.0,65,11500.0,Bmw
3664,Strasse,rot,Occasion,999.0,Benzin,False,160.0,9400,282.0,64,18800.0,Bmw
3665,Strasse,rot,Occasion,999.0,Benzin,False,160.0,9900,282.0,68,36900.0,Bmw
3666,Strasse,blau,Occasion,999.0,Benzin,False,160.0,9600,282.0,67,17600.0,Bmw
3667,Strasse,grau,Occasion,999.0,Benzin,False,160.0,11900,282.0,68,17000.0,Bmw
3668,Strasse,grau,Neu,999.0,Benzin,True,160.0,17050,282.0,0,10.0,Bmw
3669,Strasse,weiss,Neu,999.0,Benzin,True,160.0,17600,282.0,0,10.0,Bmw
3670,Strasse,grau,Occasion,999.0,Benzin,True,165.0,13000,281.0,33,7900.0,Bmw
3671,Strasse,mehrfarbig,Occasion,999.0,Benzin,True,160.0,10750,282.0,41,28545.0,Bmw
3672,Strasse,grau,Occasion,999.0,Benzin,True,165.0,13900,281.0,16,3000.0,Bmw
3673,Strasse,weiss,Occasion,999.0,Benzin,True,165.0,16200,281.0,16,1500.0,Bmw
3674,Strasse,schwarz,Occasion,999.0,Benzin,True,199.0,17500,279.0,22,11000.0,Bmw
3675,Touring,blau,Occasion,999.0,Benzin,True,165.0,16800,330.0,17,5500.0,Bmw
3676,Strasse,blau,Occasion,999.0,Benzin,True,165.0,14990,330.0,29,10600.0,Bmw
3677,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,8990,289.0,94,250.0,Buell
3678,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,5390,289.0,94,12160.0,Buell
3679,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,6900,289.0,77,2300.0,Buell
3680,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,6900,289.0,139,3868.0,Buell
3681,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,9900,289.0,52,1.0,Buell
3682,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,5900,289.0,117,15000.0,Buell
3683,Strasse,schwarz,Occasion,1125.0,Benzin,False,148.0,7999,289.0,133,18600.0,Buell
3684,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,5999,289.0,104,6000.0,Buell
3685,Strasse,rot,Occasion,1124.0,Benzin,False,148.0,6000,289.0,104,20169.0,Buell
3686,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,5900,289.0,122,16300.0,Buell
3687,Strasse,schwarz,Occasion,1124.0,Benzin,False,148.0,7490,289.0,127,5600.0,Buell
3688,Strasse,schwarz,Occasion,1201.0,Benzin,False,95.0,6990,280.0,128,32100.0,Buell
3689,Strasse,schwarz,Occasion,1202.0,Benzin,False,95.0,7490,280.0,153,14790.0,Buell
3690,Strasse,weiss,Occasion,1201.0,Benzin,False,101.0,28900,291.0,137,900.0,Buell
3691,Strasse,weiss,Occasion,1201.0,Benzin,False,101.0,12590,291.0,129,14600.0,Buell
3692,Strasse,blau,Occasion,1201.0,Benzin,False,101.0,7800,291.0,177,22900.0,Buell
3693,Strasse,schwarz,Occasion,1201.0,Benzin,False,101.0,7500,291.0,150,3200.0,Buell
3694,Strasse,schwarz,Occasion,1201.0,Benzin,False,101.0,5990,291.0,187,15000.0,Buell
3695,Strasse,schwarz,Occasion,1202.0,Benzin,False,101.0,7490,291.0,157,39102.0,Buell
3696,Strasse,blau,Occasion,1201.0,Benzin,False,101.0,9900,280.0,162,3367.0,Buell
3697,Strasse,silber,Occasion,1201.0,Benzin,False,101.0,5600,280.0,146,15800.0,Buell
3698,Strasse,gelb,Occasion,1201.0,Benzin,False,101.0,6900,280.0,151,24802.0,Buell
3699,Strasse,mehrfarbig,Occasion,1201.0,Benzin,False,101.0,4800,280.0,187,37600.0,Buell
3700,Strasse,schwarz,Occasion,985.0,Benzin,False,84.0,5600,280.0,121,13000.0,Buell
3701,Strasse,schwarz,Occasion,985.0,Benzin,False,84.0,7900,280.0,139,8900.0,Buell
3702,Strasse,silber,Occasion,985.0,Benzin,False,84.0,5900,280.0,203,36300.0,Buell
3703,Strasse,blau,Occasion,985.0,Benzin,False,84.0,4050,297.0,181,28000.0,Buell
3704,Touring,schwarz,Occasion,984.0,Benzin,False,84.0,5490,297.0,162,4800.0,Buell
3705,SupermotoTrial,weiss,Occasion,693.0,Benzin,True,75.0,11900,231.0,12,300.0,Husqvarna
3706,SupermotoTrial,weiss,Vorführmodell,692.0,Benzin,True,42.0,10990,231.0,22,5000.0,Husqvarna
3707,SupermotoTrial,weiss,Neu,693.0,Benzin,True,75.0,11890,231.0,0,7.0,Husqvarna
3708,SupermotoTrial,weiss,Neu,692.0,Benzin,True,75.0,12190,231.0,0,1.0,Husqvarna
3709,SupermotoTrial,weiss,Neu,692.0,Benzin,True,75.0,11890,231.0,0,1.0,Husqvarna
3710,SupermotoTrial,weiss,Neu,692.0,Benzin,True,75.0,12190,231.0,0,5.0,Husqvarna
3711,SupermotoTrial,weiss,Vorführmodell,692.0,Benzin,True,75.0,9900,231.0,21,10300.0,Husqvarna
3712,SupermotoTrial,mehrfarbig,Occasion,690.0,Benzin,True,67.0,10500,231.0,45,5800.0,Husqvarna
3713,SupermotoTrial,weiss,Neu,693.0,Benzin,True,75.0,12190,231.0,0,7.0,Husqvarna
3714,SupermotoTrial,weiss,Vorführmodell,692.0,Benzin,True,75.0,10900,231.0,23,2100.0,Husqvarna
3715,Enduro,weiss,Occasion,693.0,Benzin,True,75.0,9900,231.0,21,5000.0,Husqvarna
3716,Enduro,weiss,Occasion,692.0,Benzin,True,75.0,8950,231.0,34,1283.0,Husqvarna
3717,Enduro,weiss,Vorführmodell,449.0,Benzin,True,16.0,10990,195.0,27,10.0,Husqvarna
3718,Enduro,weiss,Vorführmodell,349.0,Benzin,True,16.0,8900,190.0,25,1200.0,Husqvarna
3719,Enduro,weiss,Vorführmodell,349.0,Benzin,True,16.0,8990,190.0,25,607.0,Husqvarna
3720,Enduro,weiss,Vorführmodell,349.0,Benzin,True,20.0,7900,190.0,43,3995.0,Husqvarna
3721,Enduro,weiss,Neu,349.0,Benzin,True,16.0,10900,190.0,0,1.0,Husqvarna
3722,Enduro,weiss,Neu,349.0,Benzin,True,16.0,11990,190.0,0,1.0,Husqvarna
3723,Enduro,weiss,Occasion,349.0,Benzin,True,16.0,8800,190.0,21,120.0,Husqvarna
3724,Enduro,weiss,Vorführmodell,249.0,Benzin,True,17.0,6800,190.0,43,1647.0,Husqvarna
3725,Enduro,weiss,Neu,249.0,Benzin,True,14.0,11290,190.0,0,1.0,Husqvarna
3726,Enduro,weiss,Occasion,249.0,Benzin,True,14.0,6500,190.0,39,3552.0,Husqvarna
3727,Enduro,weiss,Neu,510.0,Benzin,True,16.0,14900,195.0,0,7.0,Husqvarna
3728,Enduro,weiss,Neu,350.0,Benzin,True,16.0,12000,190.0,0,7.0,Husqvarna
3729,Enduro,weiss,Neu,350.0,Benzin,True,16.0,10400,190.0,0,7.0,Husqvarna
3730,Strasse,orange,Occasion,805.0,Benzin,False,40.0,4800,299.0,235,7800.0,Suzuki
3731,Chopper,schwarz,Occasion,1783.0,Benzin,False,125.0,9900,420.0,137,33140.0,Suzuki
3732,Strasse,schwarz,Occasion,248.0,Benzin,False,24.0,2890,257.0,70,9900.0,Suzuki
3733,Strasse,schwarz,Occasion,1339.0,Benzin,True,184.0,9977,330.0,45,6000.0,Suzuki
3734,Strasse,blau,Occasion,599.0,Benzin,False,98.0,2900,283.0,142,20800.0,Suzuki
3735,SupermotoTrial,gelb,Occasion,398.0,Benzin,False,40.0,3400,221.0,101,1600.0,Suzuki
3736,Strasse,schwarz,Occasion,1254.0,Benzin,False,98.0,4480,326.0,152,26234.0,Suzuki
3737,Scooter,grau,Occasion,650.0,Benzin,False,55.0,4800,342.0,69,10100.0,Suzuki
3738,Scooter,blau matt.,Neu,112.0,Benzin,False,9.0,2695,172.0,0,1.0,Suzuki
3739,Strasse,blau,Occasion,321.0,Benzin,False,42.0,4250,244.0,52,11000.0,Yamaha
3740,Strasse,grau,Vorführmodell,321.0,Benzin,True,42.0,4899,244.0,16,500.0,Yamaha
3741,Strasse,weiss,Occasion,1037.0,Benzin,True,101.0,12200,303.0,26,6000.0,Suzuki
3742,Strasse,weiss,Neu,1037.0,Benzin,False,101.0,13995,303.0,0,1.0,Suzuki
3743,Strasse,gelb,Vorführmodell,1037.0,Benzin,False,101.0,10900,303.0,19,16500.0,Suzuki
3744,Touring,gelb,Neu,1037.0,Benzin,False,101.0,13995,303.0,0,2.0,Suzuki
3745,Strasse,gelb,Occasion,1037.0,Benzin,True,101.0,13995,303.0,23,1000.0,Suzuki
3746,Strasse,weiss,Vorführmodell,1037.0,Benzin,True,101.0,10800,303.0,31,3000.0,Suzuki
3747,Strasse,weiss matt.,Neu,1037.0,Benzin,True,101.0,13700,303.0,0,150.0,Suzuki
3748,Strasse,anthrazit matt.,Neu,1037.0,Benzin,True,101.0,13995,303.0,0,1.0,Suzuki
3749,Strasse,schwarz,Occasion,1037.0,Benzin,True,101.0,10900,303.0,31,6585.0,Suzuki
3750,Strasse,schwarz,Occasion,1037.0,Benzin,True,101.0,11900,303.0,27,4900.0,Suzuki
3751,Strasse,gelb,Occasion,1037.0,Benzin,True,101.0,12990,303.0,17,3600.0,Suzuki
3752,Strasse,weiss,Occasion,1037.0,Benzin,True,101.0,10700,303.0,21,4400.0,Suzuki
3753,Enduro,rot,Occasion,1037.0,Benzin,False,101.0,9990,303.0,67,9500.0,Suzuki
3754,Enduro,schwarz,Occasion,1037.0,Benzin,False,101.0,8500,303.0,41,15800.0,Suzuki
3755,Strasse,weiss,Occasion,998.0,Benzin,False,180.0,7490,275.0,152,21700.0,Yamaha
3756,Strasse,schwarz,Occasion,998.0,Benzin,False,182.0,5900,275.0,112,36000.0,Yamaha
3757,Strasse,weiss,Occasion,997.0,Benzin,False,182.0,8200,281.0,129,15774.0,Yamaha
3758,Strasse,schwarz,Occasion,998.0,Benzin,True,200.0,16500,275.0,20,9100.0,Yamaha
3759,Strasse,mehrfarbig,Occasion,998.0,Benzin,False,180.0,6880,275.0,153,26581.0,Yamaha
3760,Strasse,weiss matt.,Occasion,997.0,Benzin,False,182.0,10900,281.0,91,16100.0,Yamaha
3761,Strasse,mehrfarbig,Occasion,998.0,Benzin,False,180.0,5800,275.0,151,24000.0,Yamaha
3762,Strasse,weiss,Occasion,997.0,Benzin,False,182.0,10000,281.0,122,21400.0,Yamaha
3763,Strasse,schwarz,Occasion,997.0,Benzin,False,182.0,6990,281.0,98,6826.0,Yamaha
3764,Strasse,grau,Occasion,998.0,Benzin,False,175.0,7900,268.0,189,18665.0,Yamaha
3765,Strasse,schwarz,Occasion,998.0,Benzin,True,200.0,16200,275.0,21,4200.0,Yamaha
3766,Strasse,schwarz,Occasion,998.0,Benzin,False,180.0,5800,275.0,146,37000.0,Yamaha
3767,Strasse,schwarz,Occasion,997.0,Benzin,False,182.0,8500,281.0,116,32000.0,Yamaha
3768,Strasse,blau,Occasion,998.0,Benzin,False,180.0,7900,275.0,139,23900.0,Yamaha
3769,Strasse,blau,Occasion,321.0,Benzin,True,42.0,4600,244.0,33,2650.0,Yamaha
3770,Strasse,grau,Occasion,321.0,Benzin,True,42.0,4690,244.0,20,369.0,Yamaha
